player_id,player_name,player_slug,position,current_price,fantasy_price,current_status,price_increment,real_team_id,real_team_name,match_id,match_date,match_date_iso,match_status,round_id,round_name,round_short,round_part,home_team_id,home_team_name,home_score,away_team_id,away_team_name,away_score,is_home,points_selected,events_json,star_json,raw_stats_json,points_as,points_sofascore,points_average,points_stats,points_social,goals,assists,yellowCard,redCard,secondYellowCard,ownGoal,penaltyMissed,penaltySave,goalsConceded,cleanSheet,minutesPlayed,picas,sofascore,home,away,win,draw,lost
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46327,1769457600,2026-01-26T20:00:00+00:00,finished,4504,Jornada 21,J21,,289,Girona,1,8,Getafe,1,False,6,[],[5],"{""pos1"":true,""price"":2680000,""score1"":6,""score2"":7,""score5"":7,""score3"":2,""score6"":4,""roundPhase"":21,""away"":true,""homeScore"":1,""awayScore"":1,""tie"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":7.5}",6,7,7,2,4,,,,,,,,,,False,90,2,7.5,,True,,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46337,1769967000,2026-02-01T17:30:00+00:00,finished,4505,Jornada 22,J22,,8,Getafe,0,5,Celta,0,True,6,[],,"{""pos1"":true,""price"":2620000,""score1"":6,""score2"":6,""score5"":6,""score3"":4,""score6"":3,""roundPhase"":22,""home"":true,""homeScore"":0,""awayScore"":0,""tie"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":7.2}",6,6,6,4,3,,,,,,,,,,True,90,2,7.2,True,,,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46348,1770555600,2026-02-08T13:00:00+00:00,finished,4506,Jornada 23,J23,,91,Alavés,0,8,Getafe,2,False,10,[],"[1,2,3,5]","{""pos1"":true,""price"":2760000,""score1"":10,""score2"":12,""score5"":11,""score3"":8,""score6"":5,""roundPhase"":23,""away"":true,""homeScore"":0,""awayScore"":2,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":3,""sofascore"":8.6}",10,12,11,8,5,,,,,,,,,,True,90,3,8.6,,True,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46359,1771082100,2026-02-14T15:15:00+00:00,finished,4507,Jornada 24,J24,,8,Getafe,2,19,Villarreal,1,True,2,[],,"{""pos1"":true,""price"":3130000,""score1"":2,""score2"":3,""score5"":3,""score3"":0,""score6"":3,""roundPhase"":24,""home"":true,""homeScore"":2,""awayScore"":1,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":6.7}",2,3,3,0,3,,,,,,,,,,False,90,1,6.7,True,,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46364,1771765200,2026-02-22T13:00:00+00:00,finished,4508,Jornada 25,J25,,8,Getafe,0,17,Sevilla,1,True,2,[],,"{""pos1"":true,""price"":3250000,""score1"":2,""score2"":-2,""score5"":0,""score3"":-1,""score6"":1,""roundPhase"":25,""home"":true,""homeScore"":0,""awayScore"":1,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":1,""sofascore"":5.7}",2,-2,0,-1,1,,,,,,,,,,False,90,1,5.7,True,,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46372,1772481600,2026-03-02T20:00:00+00:00,finished,4509,Jornada 26,J26,,15,Real Madrid,0,8,Getafe,1,False,10,[],"[1,2,3,5]","{""pos1"":true,""price"":3160000,""score1"":10,""score2"":14,""score5"":12,""score3"":10,""score6"":9,""roundPhase"":26,""away"":true,""homeScore"":0,""awayScore"":1,""win"":true,""mvp"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":3,""sofascore"":9.7}",10,14,12,10,9,,,,,,,,,,True,90,3,9.7,,True,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46387,1772982900,2026-03-08T15:15:00+00:00,finished,4510,Jornada 27,J27,,8,Getafe,2,87,Betis,0,True,6,[],[2],"{""pos1"":true,""price"":3290000,""score1"":6,""score2"":14,""score5"":10,""score3"":8,""score6"":8,""roundPhase"":27,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":2,""sofascore"":9.7}",6,14,10,8,8,,,,,,,,,,True,90,2,9.7,True,,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46400,1773501300,2026-03-14T15:15:00+00:00,finished,4511,Jornada 28,J28,,2,Atlético,1,8,Getafe,0,False,6,[],,"{""pos1"":true,""price"":3560000,""score1"":6,""score2"":10,""score5"":8,""score3"":2,""score6"":5,""roundPhase"":28,""away"":true,""homeScore"":1,""awayScore"":0,""lost"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":8}",6,10,8,2,5,,,,,,,,,,False,90,2,8,,True,,,True
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46404,1774106100,2026-03-21T15:15:00+00:00,finished,4512,Jornada 29,J29,,7,Espanyol,1,8,Getafe,2,False,6,[],,"{""pos1"":true,""price"":3930000,""score1"":6,""score2"":12,""score5"":9,""score3"":2,""score6"":6,""roundPhase"":29,""away"":true,""homeScore"":1,""awayScore"":2,""win"":true,""cleanSheet"":false,""minutesPlayed"":90,""picas"":2,""sofascore"":8.8}",6,12,9,2,6,,,,,,,,,,False,90,2,8.8,,True,True,,
11,David Soria,david-soria,1,4790000,14000000,ok,0,8,Getafe,46417,1775390400,2026-04-05T12:00:00+00:00,finished,4513,Jornada 30,J30,,8,Getafe,2,1,Athletic,0,True,2,[],,"{""pos1"":true,""price"":4990000,""score1"":2,""score2"":2,""score5"":2,""score3"":3,""score6"":6,""roundPhase"":30,""home"":true,""homeScore"":2,""awayScore"":0,""win"":true,""cleanSheet"":true,""minutesPlayed"":90,""picas"":1,""sofascore"":6.5}",2,2,2,3,6,,,,,,,,,,True,90,1,6.5,True,,True,,
