board_index,content_index,type,date,date_iso,fixed,title,author_id,author_name,player_id,amount,from_user_id,from_user_name,to_user_id,to_user_name,content_json
142,1,market,1769408092,2026-01-26T06:14:52+00:00,False,,,,11196,1210000,,,6826480,Víctor Orta,"{""player"":11196,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1210000}"
142,2,market,1769408092,2026-01-26T06:14:52+00:00,False,,,,2031,2170000,,,6822272,Ricardo J,"{""player"":2031,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2170000}"
143,0,transfer,1769363091,2026-01-25T17:44:51+00:00,False,,,,32042,3661000,6822272,Ricardo J,,,"{""player"":32042,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3661000}"
144,0,transfer,1769339386,2026-01-25T11:09:46+00:00,False,,,,5352,1592400,8128710,Los vengadores,,,"{""player"":5352,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1592400}"
145,0,transfer,1769336696,2026-01-25T10:24:56+00:00,False,,,,1683,3856000,8128710,Los vengadores,,,"{""player"":1683,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3856000}"
146,0,transfer,1769331080,2026-01-25T08:51:20+00:00,False,,,,22964,3632600,5684093,CD Cornisa Azul,,,"{""player"":22964,""from"":{""id"":5684093,""name"":""CD Cornisa Azul"",""icon"":""icons/42.png""},""amount"":3632600}"
147,0,market,1769321236,2026-01-25T06:07:16+00:00,False,,,,27960,3100000,,,11678835,Julia,"{""player"":27960,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":3100000}"
148,0,transfer,1769244898,2026-01-24T08:54:58+00:00,False,,,,11686,6561700,6822272,Ricardo J,,,"{""player"":11686,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":6561700}"
149,0,market,1769234857,2026-01-24T06:07:37+00:00,False,,,,30081,4280000,,,6822272,Ricardo J,"{""player"":30081,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4280000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":3910000},{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3720000}]}"
149,1,market,1769234857,2026-01-24T06:07:37+00:00,False,,,,31707,7950000,,,8127478,Arregui,"{""player"":31707,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":7950000,""bids"":[{""user"":{""id"":6822272,""name"":""Ricardo J""},""amount"":7710000}]}"
149,2,market,1769234857,2026-01-24T06:07:37+00:00,False,,,,38194,1970000,,,6822272,Ricardo J,"{""player"":38194,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1970000}"
150,0,transfer,1769172958,2026-01-23T12:55:58+00:00,False,,,,10040,6246700,8128710,Los vengadores,,,"{""player"":10040,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":6246700}"
151,0,market,1769148450,2026-01-23T06:07:30+00:00,False,,,,32629,1090000,,,6826480,Víctor Orta,"{""player"":32629,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":1090000}"
152,0,transfer,1769066223,2026-01-22T07:17:03+00:00,False,,,,16889,343300,6826480,Víctor Orta,,,"{""player"":16889,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":343300}"
152,1,transfer,1769066223,2026-01-22T07:17:03+00:00,False,,,,38963,2135900,6826480,Víctor Orta,,,"{""player"":38963,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2135900}"
153,0,market,1769062477,2026-01-22T06:14:37+00:00,False,,,,1613,2290000,,,6822272,Ricardo J,"{""player"":1613,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2290000}"
153,1,market,1769062477,2026-01-22T06:14:37+00:00,False,,,,38164,2780000,,,8127478,Arregui,"{""player"":38164,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2780000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2710000},{""user"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2525000}]}"
153,2,market,1769062477,2026-01-22T06:14:37+00:00,False,,,,26068,5950000,,,6826480,Víctor Orta,"{""player"":26068,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":5950000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":5920000}]}"
153,3,market,1769062477,2026-01-22T06:14:37+00:00,False,,,,28309,5280000,,,8128710,Los vengadores,"{""player"":28309,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":5280000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":4700000},{""user"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4560000}]}"
153,4,market,1769062477,2026-01-22T06:14:37+00:00,False,,,,25392,360000,,,8127478,Arregui,"{""player"":25392,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":360000}"
154,0,transfer,1768990989,2026-01-21T10:23:09+00:00,False,,,,12526,15342700,8127478,Arregui,,,"{""player"":12526,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":15342700}"
155,0,transfer,1768985393,2026-01-21T08:49:53+00:00,False,,,,17731,5231400,6822272,Ricardo J,,,"{""player"":17731,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":5231400}"
156,0,transfer,1768982951,2026-01-21T08:09:11+00:00,False,,,,10650,1342700,8128710,Los vengadores,,,"{""player"":10650,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1342700}"
156,1,transfer,1768982951,2026-01-21T08:09:11+00:00,False,,,,21068,2091400,6826480,Víctor Orta,,,"{""player"":21068,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2091400}"
157,0,market,1768975612,2026-01-21T06:06:52+00:00,False,,,,2100,3720000,,,6826480,Víctor Orta,"{""player"":2100,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3720000,""bids"":[{""user"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3610000}]}"
158,0,transfer,1768905131,2026-01-20T10:32:11+00:00,False,,,,20102,9014400,6822272,Ricardo J,,,"{""player"":20102,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":9014400}"
159,0,transfer,1768812481,2026-01-19T08:48:01+00:00,False,,,,31018,2342900,8128710,Los vengadores,,,"{""player"":31018,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2342900}"
159,1,transfer,1768812481,2026-01-19T08:48:01+00:00,False,,,,37719,3989600,8128710,Los vengadores,,,"{""player"":37719,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3989600}"
160,0,transfer,1768809365,2026-01-19T07:56:05+00:00,False,,,,17056,1255500,6822272,Ricardo J,,,"{""player"":17056,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1255500}"
161,0,market,1768803048,2026-01-19T06:10:48+00:00,False,,,,14630,1720000,,,6822272,Ricardo J,"{""player"":14630,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1720000}"
162,0,transfer,1768774124,2026-01-18T22:08:44+00:00,False,,,,34111,6617400,6822272,Ricardo J,,,"{""player"":34111,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":6617400}"
163,0,market,1768716334,2026-01-18T06:05:34+00:00,False,,,,26077,3240000,,,6822272,Ricardo J,"{""player"":26077,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3240000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2610000},{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2200000}]}"
163,1,market,1768716334,2026-01-18T06:05:34+00:00,False,,,,5069,3640000,,,8128710,Los vengadores,"{""player"":5069,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3640000}"
163,2,market,1768716334,2026-01-18T06:05:34+00:00,False,,,,35249,4190000,,,6822272,Ricardo J,"{""player"":35249,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4190000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3510000}]}"
164,0,market,1768629893,2026-01-17T06:04:53+00:00,False,,,,1908,2650000,,,8128710,Los vengadores,"{""player"":1908,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2650000}"
164,1,market,1768629893,2026-01-17T06:04:53+00:00,False,,,,10650,1870000,,,8128710,Los vengadores,"{""player"":10650,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1870000}"
165,0,transfer,1768628075,2026-01-17T05:34:35+00:00,False,,,,897,5039000,8128710,Los vengadores,,,"{""player"":897,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":5039000}"
166,0,transfer,1768549421,2026-01-16T07:43:41+00:00,False,,,,1599,1584400,10089858,Karlox F.C.,,,"{""player"":1599,""from"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":1584400}"
167,0,market,1768543846,2026-01-16T06:10:46+00:00,False,,,,37456,788000,,,8128710,Los vengadores,"{""player"":37456,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":788000}"
167,1,market,1768543846,2026-01-16T06:10:46+00:00,False,,,,33839,1740000,,,11678835,Julia,"{""player"":33839,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1740000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1640000},{""user"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1206000}]}"
167,2,market,1768543846,2026-01-16T06:10:46+00:00,False,,,,18128,162000,,,8128710,Los vengadores,"{""player"":18128,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":162000}"
168,0,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,27996,1333333,,,10089858,Karlox F.C.,"{""player"":27996,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":1333333,""bids"":[{""user"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1210000}]}"
168,1,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,38405,1968000,,,8128710,Los vengadores,"{""player"":38405,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1968000,""bids"":[{""user"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1960000}]}"
168,2,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,24576,4160000,,,8128710,Los vengadores,"{""player"":24576,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":4160000}"
168,3,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,18251,4720000,,,6822272,Ricardo J,"{""player"":18251,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4720000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":4660000}]}"
168,4,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,18382,1370000,,,11678835,Julia,"{""player"":18382,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1370000}"
168,5,market,1768457173,2026-01-15T06:06:13+00:00,False,,,,16889,360000,,,6826480,Víctor Orta,"{""player"":16889,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":360000}"
169,0,transfer,1768426995,2026-01-14T21:43:15+00:00,False,,,,35615,3981400,11678835,Julia,,,"{""player"":35615,""from"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":3981400}"
170,0,transfer,1768402764,2026-01-14T14:59:24+00:00,False,,,,2253,5361300,6822272,Ricardo J,,,"{""player"":2253,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":5361300}"
171,0,transfer,1768374095,2026-01-14T07:01:35+00:00,False,,,,18174,10527500,6822272,Ricardo J,,,"{""player"":18174,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":10527500}"
172,0,market,1768370897,2026-01-14T06:08:17+00:00,False,,,,24732,1290000,,,6822272,Ricardo J,"{""player"":24732,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1290000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1198000}]}"
173,0,transfer,1768314915,2026-01-13T14:35:15+00:00,False,,,,19862,7992700,6822272,Ricardo J,,,"{""player"":19862,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":7992700}"
174,0,market,1768284555,2026-01-13T06:09:15+00:00,False,,,,31043,1810000,,,8128710,Los vengadores,"{""player"":31043,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1810000,""bids"":[{""user"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1790000}]}"
174,1,market,1768284555,2026-01-13T06:09:15+00:00,False,,,,129,1100020,,,8128710,Los vengadores,"{""player"":129,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1100020,""bids"":[{""user"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":880000}]}"
174,2,market,1768284555,2026-01-13T06:09:15+00:00,False,,,,21063,220000,,,11678835,Julia,"{""player"":21063,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":220000}"
174,3,market,1768284555,2026-01-13T06:09:15+00:00,False,,,,31018,2360000,,,8128710,Los vengadores,"{""player"":31018,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2360000}"
175,0,transfer,1768262779,2026-01-13T00:06:19+00:00,False,,,,2602,6320200,8128710,Los vengadores,,,"{""player"":2602,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":6320200}"
176,0,transfer,1768236398,2026-01-12T16:46:38+00:00,False,,,,13994,632200,8127478,Arregui,,,"{""player"":13994,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":632200}"
176,1,transfer,1768236398,2026-01-12T16:46:38+00:00,False,,,,18382,1330500,8127478,Arregui,,,"{""player"":18382,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1330500}"
177,0,market,1768111636,2026-01-11T06:07:16+00:00,False,,,,9402,11510000,,,6822272,Ricardo J,"{""player"":9402,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":11510000}"
177,1,market,1768111636,2026-01-11T06:07:16+00:00,False,,,,11686,5760000,,,6822272,Ricardo J,"{""player"":11686,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":5760000}"
177,2,market,1768111636,2026-01-11T06:07:16+00:00,False,,,,32042,4100000,,,6822272,Ricardo J,"{""player"":32042,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":4100000,""bids"":[{""user"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":3111111}]}"
177,3,market,1768111636,2026-01-11T06:07:16+00:00,False,,,,38216,860000,,,6822272,Ricardo J,"{""player"":38216,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":860000}"
178,0,transfer,1768066500,2026-01-10T17:35:00+00:00,False,,,,34479,6553500,6822272,Ricardo J,,,"{""player"":34479,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":6553500}"
179,0,market,1768025172,2026-01-10T06:06:12+00:00,False,,,,31027,10310009,,,6822272,Ricardo J,"{""player"":31027,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":10310009}"
179,1,market,1768025172,2026-01-10T06:06:12+00:00,False,,,,24979,800000,,,8127478,Arregui,"{""player"":24979,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":800000}"
180,0,transfer,1767944609,2026-01-09T07:43:29+00:00,False,,,,2001,8794600,6822272,Ricardo J,,,"{""player"":2001,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":8794600}"
181,0,market,1767938912,2026-01-09T06:08:32+00:00,False,,,,11045,2850000,,,8127478,Arregui,"{""player"":11045,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2850000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2510000},{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2460000}]}"
181,1,market,1767938912,2026-01-09T06:08:32+00:00,False,,,,38962,7111111,,,10089858,Karlox F.C.,"{""player"":38962,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":7111111,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":6680000},{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":6100000}]}"
182,0,transfer,1767858813,2026-01-08T07:53:33+00:00,False,,,,29908,3453300,6822272,Ricardo J,,,"{""player"":29908,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":3453300}"
183,0,market,1767852437,2026-01-08T06:07:17+00:00,False,,,,10139,7395000,,,6822272,Ricardo J,"{""player"":10139,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":7395000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":7110000},{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":6780000}]}"
184,0,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,37499,2100000,,,6822272,Ricardo J,"{""player"":37499,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2100000}"
184,1,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,35678,6250000,,,6826480,Víctor Orta,"{""player"":35678,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":6250000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4850000}]}"
184,2,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,10292,260000,,,11678835,Julia,"{""player"":10292,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":260000}"
184,3,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,37725,4900000,,,6826480,Víctor Orta,"{""player"":37725,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":4900000}"
184,4,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,1992,370000,,,11678835,Julia,"{""player"":1992,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":370000}"
184,5,market,1767766159,2026-01-07T06:09:19+00:00,False,,,,33694,3200002,,,6826480,Víctor Orta,"{""player"":33694,""to"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":3200002}"
185,0,transfer,1767742280,2026-01-06T23:31:20+00:00,False,,,,38964,2945400,6826480,Víctor Orta,,,"{""player"":38964,""from"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2945400}"
186,0,transfer,1767716251,2026-01-06T16:17:31+00:00,False,,,,1995,4181700,8127478,Arregui,,,"{""player"":1995,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":4181700}"
187,0,transfer,1767702232,2026-01-06T12:23:52+00:00,False,,,,1153,6817700,8128710,Los vengadores,,,"{""player"":1153,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":6817700}"
188,0,transfer,1767685848,2026-01-06T07:50:48+00:00,False,,,,1074,1898800,11678835,Julia,,,"{""player"":1074,""from"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":1898800}"
189,0,market,1767679518,2026-01-06T06:05:18+00:00,False,,,,17056,1128000,,,6822272,Ricardo J,"{""player"":17056,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1128000}"
189,1,market,1767679518,2026-01-06T06:05:18+00:00,False,,,,18398,7730000,,,11678835,Julia,"{""player"":18398,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":7730000}"
190,0,market,1767593153,2026-01-05T06:05:53+00:00,False,,,,951,2360000,,,11678835,Julia,"{""player"":951,""to"":{""id"":11678835,""name"":""Julia"",""icon"":""https://graph.facebook.com/10218096465979952/picture?height=300&width=300""},""amount"":2360000,""bids"":[{""user"":{""id"":6826480,""name"":""Víctor Orta"",""icon"":""i/u/6826480.png""},""amount"":2260000}]}"
191,0,transfer,1767548815,2026-01-04T17:46:55+00:00,False,,,,19614,2793000,8128710,Los vengadores,,,"{""player"":19614,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":2793000}"
192,0,market,1767506885,2026-01-04T06:08:05+00:00,False,,,,14800,1900000,,,8127478,Arregui,"{""player"":14800,""to"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1900000,""bids"":[{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1808000}]}"
193,0,transfer,1767431186,2026-01-03T09:06:26+00:00,False,,,,26344,1318800,8127478,Arregui,,,"{""player"":26344,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1318800}"
194,0,market,1767420479,2026-01-03T06:07:59+00:00,False,,,,22699,1908000,,,10089858,Karlox F.C.,"{""player"":22699,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":1908000,""bids"":[{""user"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":1900000},{""user"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1830000}]}"
195,0,transfer,1767368841,2026-01-02T15:47:21+00:00,False,,,,12494,2190500,8127478,Arregui,,,"{""player"":12494,""from"":{""id"":8127478,""name"":""Arregui"",""icon"":""https://lh3.googleusercontent.com/a/AItbvmlJOQCrYJFKsWPDYSjpqt1A7kAZJUhj-ZkmC-6Q=s300-c""},""amount"":2190500}"
196,0,transfer,1767367848,2026-01-02T15:30:48+00:00,False,,,,16317,3121100,8128710,Los vengadores,,,"{""player"":16317,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":3121100}"
196,1,transfer,1767367848,2026-01-02T15:30:48+00:00,False,,,,38178,796100,8128710,Los vengadores,,,"{""player"":38178,""from"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":796100}"
197,0,market,1767334066,2026-01-02T06:07:46+00:00,False,,,,34479,6110000,,,6822272,Ricardo J,"{""player"":34479,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":6110000}"
197,1,market,1767334066,2026-01-02T06:07:46+00:00,False,,,,5352,1685000,,,8128710,Los vengadores,"{""player"":5352,""to"":{""id"":8128710,""name"":""Los vengadores"",""icon"":""icons/11.png""},""amount"":1685000}"
197,2,market,1767334066,2026-01-02T06:07:46+00:00,False,,,,18178,7790000,,,6822272,Ricardo J,"{""player"":18178,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":7790000}"
198,0,transfer,1767265637,2026-01-01T11:07:17+00:00,False,,,,15464,1026400,6822272,Ricardo J,,,"{""player"":15464,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":1026400}"
199,0,market,1767247660,2026-01-01T06:07:40+00:00,False,,,,1599,1888888,,,10089858,Karlox F.C.,"{""player"":1599,""to"":{""id"":10089858,""name"":""Karlox F.C."",""icon"":""icons/7.png""},""amount"":1888888}"
200,0,market,1767161162,2025-12-31T06:06:02+00:00,False,,,,755,2120000,,,6822272,Ricardo J,"{""player"":755,""to"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2120000}"
201,0,transfer,1767091853,2025-12-30T10:50:53+00:00,False,,,,38194,2700300,6822272,Ricardo J,,,"{""player"":38194,""from"":{""id"":6822272,""name"":""Ricardo J""},""amount"":2700300}"
