player_id,player_name,player_slug,owner_user_id,owner_user_name,acquired_date,acquired_date_iso,acquired_amount,acquired_type,sold_date,sold_date_iso,sold_to_user_id,sold_to_user_name
26678,Christensen,christensen,8128710,Los vengadores,1754716029,2025-08-09T05:07:09+00:00,810050,market,1758863266,2025-09-26T05:07:46+00:00,6822272,Ricardo J
26678,Christensen,christensen,6822272,Ricardo J,1758863266,2025-09-26T05:07:46+00:00,1620000,market,1762236821,2025-11-04T06:13:41+00:00,8127478,Arregui
26678,Christensen,christensen,8127478,Arregui,1762236821,2025-11-04T06:13:41+00:00,1970000,market,,,,
37450,Alemão,alemao,11678835,Julia,1762150145,2025-11-03T06:09:05+00:00,1530000,market,,,,
23572,Rubén Sánchez,ruben-sanchez,6822272,Ricardo J,1762063581,2025-11-02T06:06:21+00:00,1785000,market,,,,
19485,Torró,lucas-torro,6826480,Víctor Orta,1761890701,2025-10-31T06:05:01+00:00,2700000,market,,,,
37453,,,8127478,Arregui,1761890701,2025-10-31T06:05:01+00:00,630000,market,,,,
20102,Kubo,takefusa-kubo,6822272,Ricardo J,1761890701,2025-10-31T06:05:01+00:00,5415000,market,,,,
34483,Pedro Díaz,pedro-diaz,6822272,Ricardo J,1761804446,2025-10-30T06:07:26+00:00,1710000,market,,,,
35283,,,8128710,Los vengadores,1755234532,2025-08-15T05:08:52+00:00,1210000,market,1761804446,2025-10-30T06:07:26+00:00,11678835,Julia
35283,,,11678835,Julia,1761804446,2025-10-30T06:07:26+00:00,560000,market,,,,
23403,Mingueza,oscar-mingueza,8127478,Arregui,1761804446,2025-10-30T06:07:26+00:00,4130000,market,,,,
38308,Dolan,dolan,5684093,CD Cornisa Azul,1761718359,2025-10-29T06:12:39+00:00,2062000,market,,,,
2184,Ryan,ryan,5684093,CD Cornisa Azul,1761631830,2025-10-28T06:10:30+00:00,3265102,market,,,,
4703,Iñaki Peña,inaki-pena,8128710,Los vengadores,1761631830,2025-10-28T06:10:30+00:00,1668000,market,,,,
15430,Joan García,joan-garcia,6822272,Ricardo J,1761545463,2025-10-27T06:11:03+00:00,6555000,market,,,,
19192,Agirrezabala,julen-agirrezabala,6822272,Ricardo J,1761545463,2025-10-27T06:11:03+00:00,3450000,market,,,,
1871,Mendy,ferland-mendy,8128710,Los vengadores,1761545463,2025-10-27T06:11:03+00:00,190000,market,,,,
26276,Ratiu,andrei-ratiu,10089858,Karlox F.C.,1754716029,2025-08-09T05:07:09+00:00,5111111,market,1761458837,2025-10-26T06:07:17+00:00,5684093,CD Cornisa Azul
26276,Ratiu,andrei-ratiu,5684093,CD Cornisa Azul,1761458837,2025-10-26T06:07:17+00:00,3866000,market,,,,
25778,Iker Benito,iker-benito,8127478,Arregui,1758863266,2025-09-26T05:07:46+00:00,900000,market,1761458837,2025-10-26T06:07:17+00:00,10089858,Karlox F.C.
25778,Iker Benito,iker-benito,10089858,Karlox F.C.,1761458837,2025-10-26T06:07:17+00:00,955555,market,,,,
37466,,,8128710,Los vengadores,1761368807,2025-10-25T05:06:47+00:00,390000,market,,,,
37467,Nobel Mendy,nobel-mendy,6822272,Ricardo J,1761196192,2025-10-23T05:09:52+00:00,525000,market,,,,
1309,,,8128710,Los vengadores,1761196192,2025-10-23T05:09:52+00:00,150010,market,,,,
1676,Giménez,jose-gimenez,6822272,Ricardo J,1761109560,2025-10-22T05:06:00+00:00,2180000,market,,,,
34805,Juan Musso,juan-musso,8128710,Los vengadores,1761023318,2025-10-21T05:08:38+00:00,150020,market,,,,
30495,Moleiro,alberto-moleiro,8127478,Arregui,1761023318,2025-10-21T05:08:38+00:00,4080000,market,,,,
30141,Herrando,jorge-herrando,6822272,Ricardo J,1760936994,2025-10-20T05:09:54+00:00,215000,market,,,,
24509,Danjuma,arnaut-danjuma,8128710,Los vengadores,1760936994,2025-10-20T05:09:54+00:00,5260000,market,,,,
38963,Batista,batista-mendy,6826480,Víctor Orta,1760504917,2025-10-15T05:08:37+00:00,2230000,market,,,,
33,Álvaro García,alvaro-garcia,6822272,Ricardo J,1756098562,2025-08-25T05:09:22+00:00,5590000,market,1760418477,2025-10-14T05:07:57+00:00,11678835,Julia
33,Álvaro García,alvaro-garcia,11678835,Julia,1760418477,2025-10-14T05:07:57+00:00,6170000,market,,,,
38423,,,8128710,Los vengadores,1756703027,2025-09-01T05:03:47+00:00,210000,market,1760418477,2025-10-14T05:07:57+00:00,6826480,Víctor Orta
38423,,,6826480,Víctor Orta,1760418477,2025-10-14T05:07:57+00:00,290000,market,,,,
1780,Foulquier,foulquier,6826480,Víctor Orta,1760418477,2025-10-14T05:07:57+00:00,980000,market,,,,
18916,Gudelj,nemanja-gudelj,11678835,Julia,1760418477,2025-10-14T05:07:57+00:00,1310000,market,,,,
38527,Arnau Tenas,arnau-tenas,6822272,Ricardo J,1760159231,2025-10-11T05:07:11+00:00,1180000,market,,,,
10574,Carreira,sergio-carreira,8128710,Los vengadores,1760159231,2025-10-11T05:07:11+00:00,1056000,market,,,,
9763,Januzaj,januzaj,5684093,CD Cornisa Azul,1760072651,2025-10-10T05:04:11+00:00,525000,market,,,,
37739,De la Fuente,a-de-la-fuente,6822272,Ricardo J,1760072651,2025-10-10T05:04:11+00:00,1565000,market,,,,
2044,Ceballos,dani-ceballos,8128710,Los vengadores,1759986552,2025-10-09T05:09:12+00:00,1820020,market,,,,
38966,Nico González,nico-gonzalez-2,5684093,CD Cornisa Azul,1759899923,2025-10-08T05:05:23+00:00,7265000,market,,,,
38854,Oluwaseyi,tani-oluwaseyi,5684093,CD Cornisa Azul,1759899923,2025-10-08T05:05:23+00:00,2110850,market,,,,
38355,Neto,martim-neto,8127478,Arregui,1756357653,2025-08-28T05:07:33+00:00,940000,market,1759899923,2025-10-08T05:05:23+00:00,10089858,Karlox F.C.
38355,Neto,martim-neto,10089858,Karlox F.C.,1759899923,2025-10-08T05:05:23+00:00,1330010,market,,,,
38449,Rego,rego,5684093,CD Cornisa Azul,1759813730,2025-10-07T05:08:50+00:00,510000,market,,,,
30510,Abde Rebbach,abde-rebbach,8128710,Los vengadores,1759727514,2025-10-06T05:11:54+00:00,388000,market,,,,
23880,,,5684093,CD Cornisa Azul,1758258293,2025-09-19T05:04:53+00:00,2550000,market,1759727514,2025-10-06T05:11:54+00:00,8128710,Los vengadores
23880,,,8128710,Los vengadores,1759727514,2025-10-06T05:11:54+00:00,2912000,market,,,,
2597,Fornals,fornals,8128710,Los vengadores,1754975391,2025-08-12T05:09:51+00:00,4660000,market,1756617008,2025-08-31T05:10:08+00:00,8128710,Los vengadores
2597,Fornals,fornals,8128710,Los vengadores,1756617008,2025-08-31T05:10:08+00:00,5100020,market,1759640843,2025-10-05T05:07:23+00:00,8127478,Arregui
2597,Fornals,fornals,8127478,Arregui,1759640843,2025-10-05T05:07:23+00:00,7800000,market,,,,
10276,Cucho,cucho,5684093,CD Cornisa Azul,1759640843,2025-10-05T05:07:23+00:00,8125000,market,,,,
23809,John Donald,john-donald,8128710,Los vengadores,1759554623,2025-10-04T05:10:23+00:00,566000,market,,,,
6871,Odriozola,odriozola,6822272,Ricardo J,1759381791,2025-10-02T05:09:51+00:00,410000,market,,,,
1074,Yuri,yuri-berchiche,8128710,Los vengadores,1756703027,2025-09-01T05:03:47+00:00,2722000,market,1759381791,2025-10-02T05:09:51+00:00,11678835,Julia
1074,Yuri,yuri-berchiche,11678835,Julia,1759381791,2025-10-02T05:09:51+00:00,3230000,market,,,,
12087,Diego Conde,diego-conde,5684093,CD Cornisa Azul,1759295147,2025-10-01T05:05:47+00:00,375000,market,,,,
1462,Moi Gómez,moi-gomez,8128710,Los vengadores,1759036132,2025-09-28T05:08:52+00:00,1416000,market,,,,
38075,Kervin Arriaga,kervin-arriaga,8128710,Los vengadores,1758863266,2025-09-26T05:07:46+00:00,371000,market,,,,
5717,Vesga,mikel-vesga,10089858,Karlox F.C.,1758776849,2025-09-25T05:07:29+00:00,600001,market,,,,
30477,Bellingham,jude-bellingham,5684093,CD Cornisa Azul,1758776849,2025-09-25T05:07:29+00:00,13810000,market,,,,
18173,Militão,eder-militao,8128710,Los vengadores,1755579961,2025-08-19T05:06:01+00:00,5730000,market,1758690482,2025-09-24T05:08:02+00:00,6822272,Ricardo J
18173,Militão,eder-militao,6822272,Ricardo J,1758690482,2025-09-24T05:08:02+00:00,6870000,market,,,,
34803,,,11678835,Julia,1758603938,2025-09-23T05:05:38+00:00,150000,market,,,,
19445,Luis Milla,luis-milla,11678835,Julia,1758603938,2025-09-23T05:05:38+00:00,8700000,market,,,,
37715,,,10089858,Karlox F.C.,1758603938,2025-09-23T05:05:38+00:00,150010,market,,,,
26566,Carlos Romero,carlos-romero,11678835,Julia,1758603938,2025-09-23T05:05:38+00:00,4322000,market,,,,
33971,Bretones,bretones,8128710,Los vengadores,1754716029,2025-08-09T05:07:09+00:00,1260020,market,1758517670,2025-09-22T05:07:50+00:00,8128710,Los vengadores
33971,Bretones,bretones,8128710,Los vengadores,1758517670,2025-09-22T05:07:50+00:00,1238000,market,,,,
38144,Egiluz,unai-egiluz,8128710,Los vengadores,1758258293,2025-09-19T05:04:53+00:00,152000,market,,,,
31243,Fermín,fermin-lopez,8128710,Los vengadores,1758258293,2025-09-19T05:04:53+00:00,5260000,market,,,,
23006,Cristian Rivero,cristian-rivero,8128710,Los vengadores,1758171809,2025-09-18T05:03:29+00:00,150000,market,,,,
38867,,,10089858,Karlox F.C.,1758085491,2025-09-17T05:04:51+00:00,2740010,market,,,,
16821,André Silva,andre-silva,6822272,Ricardo J,1756098562,2025-08-25T05:09:22+00:00,1680000,market,1757999377,2025-09-16T05:09:37+00:00,6822272,Ricardo J
16821,André Silva,andre-silva,6822272,Ricardo J,1757999377,2025-09-16T05:09:37+00:00,1870000,market,,,,
19577,Mbappé,mbappe,8128710,Los vengadores,1757999377,2025-09-16T05:09:37+00:00,24217640,market,,,,
32135,Hugo Álvarez,hugo-alvarez,11678835,Julia,1757826341,2025-09-14T05:05:41+00:00,2540000,market,,,,
15396,Brugué,roger-brugue,6826480,Víctor Orta,1755234532,2025-08-15T05:08:52+00:00,2060000,market,1757669621,2025-09-12T09:33:41+00:00,5684093,CD Cornisa Azul
15396,Brugué,roger-brugue,5684093,CD Cornisa Azul,1757669621,2025-09-12T09:33:41+00:00,1280000,transfer,,,,
38095,Davinchi,davinchi,6822272,Ricardo J,1755752911,2025-08-21T05:08:31+00:00,1280000,market,1757653405,2025-09-12T05:03:25+00:00,6826480,Víctor Orta
38095,Davinchi,davinchi,6826480,Víctor Orta,1757653405,2025-09-12T05:03:25+00:00,1503000,market,,,,
10117,Iván Villar,ivan-villar,6822272,Ricardo J,1757567101,2025-09-11T05:05:01+00:00,180000,market,,,,
26271,Yamal,lamine-yamal,8128710,Los vengadores,1757480960,2025-09-10T05:09:20+00:00,23670000,market,,,,
22073,,,6822272,Ricardo J,1757480960,2025-09-10T05:09:20+00:00,1945000,market,,,,
9047,Pere Milla,pere-milla,6826480,Víctor Orta,1757394603,2025-09-09T05:10:03+00:00,3950000,market,,,,
290,Manu Fernández,manu-fernandez,11678835,Julia,1757308083,2025-09-08T05:08:03+00:00,590000,market,,,,
32456,,,5684093,CD Cornisa Azul,1757308083,2025-09-08T05:08:03+00:00,500000,market,,,,
38072,Andrés Castrín,andres-castrin,6822272,Ricardo J,1757221682,2025-09-07T05:08:02+00:00,3280000,market,,,,
31493,Nyland,orjan-nyland,5684093,CD Cornisa Azul,1757049369,2025-09-05T05:16:09+00:00,2801100,market,,,,
9557,,,5684093,CD Cornisa Azul,1756962508,2025-09-04T05:08:28+00:00,850230,market,,,,
35763,Pablo García,pablo-garcia,11678835,Julia,1756962508,2025-09-04T05:08:28+00:00,3210000,market,,,,
31026,Azpilicueta,c-azpilicueta,5684093,CD Cornisa Azul,1756962508,2025-09-04T05:08:28+00:00,1645074,market,,,,
32338,Agoumé,lucien-agoume,5684093,CD Cornisa Azul,1756789768,2025-09-02T05:09:28+00:00,4725000,market,,,,
37713,,,8128710,Los vengadores,1756703027,2025-09-01T05:03:47+00:00,342000,market,,,,
30502,,,8128710,Los vengadores,1755061662,2025-08-13T05:07:42+00:00,7020000,market,1756617008,2025-08-31T05:10:08+00:00,5684093,CD Cornisa Azul
30502,,,5684093,CD Cornisa Azul,1756617008,2025-08-31T05:10:08+00:00,5211000,market,,,,
17442,Rioja,luis-rioja,8128710,Los vengadores,1756530516,2025-08-30T05:08:36+00:00,3946000,market,,,,
18399,,,11678835,Julia,1756530516,2025-08-30T05:08:36+00:00,3240000,market,,,,
19547,Baena,alex-baena,6822272,Ricardo J,1754802424,2025-08-10T05:07:04+00:00,14100000,market,1756530516,2025-08-30T05:08:36+00:00,6822272,Ricardo J
19547,Baena,alex-baena,6822272,Ricardo J,1756530516,2025-08-30T05:08:36+00:00,10225000,market,,,,
17148,Pol Lozano,pol-lozano,6822272,Ricardo J,1756444064,2025-08-29T05:07:44+00:00,1730000,market,,,,
28082,Mumin,abdul-mumin,6822272,Ricardo J,1756271466,2025-08-27T05:11:06+00:00,420000,market,,,,
34702,,,6822272,Ricardo J,1756271466,2025-08-27T05:11:06+00:00,1590000,market,,,,
5678,Diego Rico,diego-rico,8128710,Los vengadores,1756271466,2025-08-27T05:11:06+00:00,3108000,market,,,,
1868,Morales,morales,6822272,Ricardo J,1756098562,2025-08-25T05:09:22+00:00,2460000,market,,,,
19297,Rafa Mir,rafa-mir,8128710,Los vengadores,1756012112,2025-08-24T05:08:32+00:00,2110000,market,,,,
37458,,,5684093,CD Cornisa Azul,1756012112,2025-08-24T05:08:32+00:00,1740000,market,,,,
25400,Sotelo,hugo-sotelo,8128710,Los vengadores,1755925573,2025-08-23T05:06:13+00:00,346000,market,,,,
30493,Sergi Cardona,sergi-cardona,10089858,Karlox F.C.,1755925573,2025-08-23T05:06:13+00:00,5333333,market,,,,
33804,,,10089858,Karlox F.C.,1755839361,2025-08-22T05:09:21+00:00,150010,market,,,,
17057,Sancet,sancet,5684093,CD Cornisa Azul,1755839361,2025-08-22T05:09:21+00:00,8210630,market,,,,
26299,Manu Bueno,manu-bueno,6822272,Ricardo J,1755839361,2025-08-22T05:09:21+00:00,155000,market,,,,
12400,Vivian,dani-vivian,10089858,Karlox F.C.,1755752911,2025-08-21T05:08:31+00:00,6777777,market,,,,
34131,,,8128710,Los vengadores,1755752911,2025-08-21T05:08:31+00:00,310000,market,,,,
32120,Johnny,johnny-cardoso,5684093,CD Cornisa Azul,1755666562,2025-08-20T05:09:22+00:00,7121180,market,,,,
28103,El Hilali,omar-el-hilali,5684093,CD Cornisa Azul,1755666562,2025-08-20T05:09:22+00:00,3344550,market,,,,
10245,,,11678835,Julia,1755579961,2025-08-19T05:06:01+00:00,3170000,market,,,,
23280,,,10089858,Karlox F.C.,1755579961,2025-08-19T05:06:01+00:00,4777777,market,,,,
34488,Ricardo Rodríguez,r-rodriguez,10089858,Karlox F.C.,1755579961,2025-08-19T05:06:01+00:00,750000,market,,,,
35705,Bekhoucha,bekhoucha,8128710,Los vengadores,1755493792,2025-08-18T05:09:52+00:00,156000,market,,,,
25592,Cömert,eray-comert,6822272,Ricardo J,1755493792,2025-08-18T05:09:52+00:00,150000,market,,,,
20702,Ronald Araújo,ronald-araujo,6822272,Ricardo J,1755407363,2025-08-17T05:09:23+00:00,4675000,market,,,,
1874,Pau López,pau-lopez,8128710,Los vengadores,1755320901,2025-08-16T05:08:21+00:00,1466000,market,,,,
4245,Pablo Martínez,pablo-martinez,6826480,Víctor Orta,1755234532,2025-08-15T05:08:52+00:00,2850000,market,,,,
37741,Pampín,diego-pampin,6826480,Víctor Orta,1755234532,2025-08-15T05:08:52+00:00,590000,market,,,,
25394,,,6826480,Víctor Orta,1755234532,2025-08-15T05:08:52+00:00,160000,market,,,,
11633,Raba,raba,11678835,Julia,1755148418,2025-08-14T05:13:38+00:00,7930000,market,,,,
26930,Raphinha,raphinha,8127478,Arregui,1755061662,2025-08-13T05:07:42+00:00,19100000,market,,,,
17021,Unai Simón,unai-simon,11678835,Julia,1755061662,2025-08-13T05:07:42+00:00,6190000,market,,,,
9966,,,6822272,Ricardo J,1755061662,2025-08-13T05:07:42+00:00,3250000,market,,,,
32134,Batalla,augusto-batalla,6822272,Ricardo J,1754975391,2025-08-12T05:09:51+00:00,4770000,market,,,,
8376,Zubeldia,zubeldia,8128710,Los vengadores,1754975391,2025-08-12T05:09:51+00:00,2850020,market,,,,
11,David Soria,david-soria,10089858,Karlox F.C.,1754888743,2025-08-11T05:05:43+00:00,5111111,market,,,,
33938,Sannadi,maroan-sannadi,10089858,Karlox F.C.,1754802424,2025-08-10T05:07:04+00:00,3099999,market,,,,
33516,,,8128710,Los vengadores,1754716029,2025-08-09T05:07:09+00:00,3710020,market,,,,
24474,Robert Navarro,robert-navarro,10089858,Karlox F.C.,1754716029,2025-08-09T05:07:09+00:00,1888888,market,,,,
33972,,,10089858,Karlox F.C.,1754716029,2025-08-09T05:07:09+00:00,770000,market,,,,
29678,,,8128710,Los vengadores,1754716029,2025-08-09T05:07:09+00:00,920030,market,,,,
